,Column_1,Column_2,Column_3,Column_4,Column_5
44259,20,24,2,7,7
44260,5,28,4,9,14
44261,6,4,15,7,28
44262,12,10,2,27,9
44263,12,9,9,28,2
44264,32,3,14,8,3
44265,14,8,3,10,25
44266,5,4,37,12,2
44267,21,8,15,7,9
44268,9,6,10,23,12
44269,5,9,11,2,33
44270,19,16,10,11,4
44271,10,4,17,8,21
44272,4,1,31,16,8
44273,2,21,3,27,7
44274,36,6,9,6,3
44275,8,11,1,38,2
44276,18,30,7,1,4
44277,14,9,27,4,6
44278,22,10,23,4,1
44279,1,13,31,13,2
44280,8,14,19,17,2
44281,3,7,10,32,8
44282,13,24,11,11,1
44283,3,23,7,25,2
44284,9,30,4,13,4
44285,10,8,23,16,3
44286,9,16,13,15,7
44287,40,1,5,1,13
44288,21,22,3,3,11
44289,12,2,4,34,8
44290,6,2,5,15,32
44291,1,34,5,16,4
44292,3,21,18,15,3
44293,1,9,18,30,2
44294,21,17,9,7,6
44295,5,3,21,5,26
44296,2,4,3,43,8
44297,29,14,8,2,7
44298,1,13,7,2,37
44299,22,3,28,1,6
44300,9,1,7,32,11
44301,1,3,2,20,34
44302,6,9,8,24,13
44303,5,8,27,3,17
44304,5,15,4,21,15
44305,8,3,8,3,38
44306,3,23,13,18,3
44307,6,16,11,6,21
44308,11,11,23,13,2
44309,18,5,22,2,13
44310,8,31,5,11,5
44311,9,4,23,16,8
44312,2,28,19,5,6
44313,3,11,31,6,9
44314,3,2,14,30,11
44315,9,4,11,35,1
44316,7,36,10,2,5
44317,4,32,14,1,9
44318,6,6,14,23,11
44319,1,9,5,17,28
44320,5,35,6,8,6
44321,11,31,6,8,4
44322,6,41,7,3,3
44323,3,6,27,2,22
44324,10,15,1,30,4
44325,12,5,2,25,16
44326,3,18,8,30,1
44327,6,1,32,9,12
44328,6,14,14,24,2
44329,40,7,6,2,5
44330,26,27,3,2,2
44331,26,4,8,7,15
44332,9,3,11,32,5
44333,23,7,10,19,1
44334,14,27,2,14,3
44335,7,15,9,1,28
44336,12,11,14,16,7
44337,18,2,15,6,19
44338,21,2,5,4,28
44339,9,15,16,7,13
44340,6,12,12,1,29
44341,3,1,28,7,21
44342,13,3,21,5,18
44343,13,6,16,22,3
44344,18,18,1,12,11
44345,16,2,21,4,17
44346,1,31,13,5,10
44347,12,1,9,31,7
44348,10,25,12,3,10
44349,6,7,12,9,26
44350,30,1,6,12,11
44351,1,1,28,15,15
44352,4,5,25,9,17
44353,17,17,9,5,12
44354,8,5,8,22,17
44355,36,3,3,15,3
44356,6,4,18,3,29
44357,5,11,32,7,5
44358,16,2,16,13,13
44359,6,8,13,6,27
44360,7,2,9,36,6
44361,13,8,2,30,7
44362,3,11,8,12,26
44363,2,31,5,13,9
44364,2,8,24,15,11
44365,6,16,18,12,8
44366,9,22,2,3,24
44367,36,4,16,1,3
44368,16,1,2,18,23
44369,20,21,8,8,3
44370,8,12,20,8,12
44371,15,4,13,10,18
44372,4,33,20,1,2
44373,4,33,6,7,10
44374,4,34,15,3,4
44375,15,1,5,16,23
44376,4,1,20,1,34
44377,2,15,2,3,38
44378,8,4,17,5,26
44379,12,16,4,6,22
44380,4,16,10,1,29
44381,15,12,2,25,6
44382,29,3,5,16,7
44383,5,18,6,8,23
44384,3,7,18,1,31
44385,40,13,3,2,2
44386,25,17,3,5,10
44387,13,10,10,8,19
44388,7,21,1,6,25
44389,17,2,13,3,25
44390,3,11,5,16,25
44391,4,14,10,28,4
44392,3,13,19,24,1
44393,17,20,6,12,5
44394,10,8,14,10,18
44395,17,18,10,5,10
44396,16,11,9,12,12
44397,11,29,2,2,16
44398,38,4,6,6,6
44399,9,2,4,7,38
44400,5,36,2,9,8
44401,16,9,11,7,17
44402,29,12,5,9,5
44403,31,1,6,12,10
44404,9,10,4,9,28
44405,6,19,13,13,9
44406,28,2,12,7,11
44407,8,27,15,6,4
44408,13,13,31,2,1
44409,9,25,16,7,3
44410,2,8,5,22,23
44411,2,12,17,13,16
44412,8,18,8,12,14
44413,5,4,6,40,5
44414,19,4,12,13,12
44415,8,30,13,5,4
44416,23,19,5,10,3
44417,14,4,28,4,10
44418,16,25,9,6,4
44419,16,5,5,25,9
44420,16,12,4,16,12
44421,5,8,7,37,3
44422,3,10,6,35,6
44423,13,20,19,3,5
44424,15,4,14,21,6
44425,32,7,2,10,9
44426,25,12,3,18,2
44427,15,4,9,5,27
44428,2,25,10,10,13
44429,20,8,15,9,8
44430,20,28,5,4,3
44431,27,13,12,5,3
44432,30,3,5,5,17
44433,3,7,20,14,16
44434,10,11,14,17,8
44435,13,3,16,24,4
44436,11,1,10,34,4
44437,5,6,15,13,21
44438,13,4,32,9,2
44439,11,9,9,3,28
44440,4,4,27,15,10
44441,1,6,18,26,9
44442,4,24,15,1,16
44443,21,10,7,1,21
44444,8,8,25,10,9
44445,2,31,9,16,2
44446,6,4,37,8,5
44447,15,1,22,21,1
44448,5,16,5,7,27
44449,13,16,22,6,3
44450,9,29,14,7,1
44451,1,3,44,9,3
44452,25,10,14,8,3
44453,12,1,24,7,16
44454,10,38,7,1,4
44455,17,2,13,20,8
44456,12,3,17,3,25
44457,8,25,10,1,16
44458,26,2,3,12,17
44459,3,11,5,8,33
44460,1,12,18,27,2
44461,20,11,5,18,6
44462,14,2,4,4,36
44463,10,2,8,24,16
44464,32,2,7,12,7
44465,17,2,9,7,25
44466,15,17,10,13,5
44467,3,8,11,22,16
44468,4,8,34,11,3
44469,19,14,7,5,15
44470,6,6,6,23,19
44471,23,12,19,3,3
44472,17,15,4,11,13
44473,5,8,25,13,9
44474,1,14,20,11,14
44475,23,17,11,8,1
44476,18,2,3,31,6
44477,21,12,17,8,2
44478,14,4,2,36,4
44479,24,2,12,12,10
44480,2,12,22,9,15
44481,25,10,2,10,13
44482,16,19,5,16,4
44483,10,2,3,13,32
44484,7,28,2,17,6
44485,13,14,23,1,9
44486,20,22,9,6,3
44487,12,3,38,4,3
44488,22,10,7,4,17
44489,20,8,2,25,5
44490,19,5,6,5,25
44491,6,27,8,9,10
44492,9,10,27,7,7
44493,3,29,11,9,8
44494,4,26,5,20,5
44495,14,29,6,5,6
44496,3,4,24,17,12
44497,10,12,14,10,14
44498,20,7,4,14,15
44499,1,30,3,24,2
44500,1,14,26,16,3
44501,1,5,4,43,7
44502,21,20,12,1,6
44503,8,1,3,19,29
44504,3,33,15,2,7
44505,12,12,2,32,2
44506,6,6,36,4,8
44507,5,28,11,5,11
44508,1,31,3,4,21
44509,4,26,13,4,13
44510,27,3,1,13,16
44511,11,7,26,7,9
44512,26,7,7,14,6
44513,9,28,1,6,16
44514,32,4,4,7,13
44515,3,16,18,10,13
44516,5,6,33,15,1
44517,9,7,1,14,29
44518,2,26,9,13,10
44519,10,14,2,25,9
44520,9,6,10,22,13
44521,5,34,8,3,10
44522,4,2,5,12,37
44523,7,3,7,11,32
44524,4,2,37,8,9
44525,10,5,14,26,5
44526,13,6,2,24,15
44527,3,26,4,22,5
44528,1,13,13,6,27
44529,13,1,28,4,14
44530,22,16,7,13,2
44531,4,43,7,3,3
44532,1,12,2,23,22
44533,5,23,6,9,17
44534,7,3,22,16,12
44535,23,2,13,17,5
44536,26,9,1,3,21
44537,15,10,18,6,11
44538,1,21,7,30,1
44539,31,3,2,22,2
44540,8,10,24,11,7
44541,3,5,18,25,9
44542,17,2,1,12,28
44543,13,9,24,2,12
44544,18,7,12,19,4
44545,12,11,7,18,12
44546,16,20,9,1,14
44547,19,27,6,2,6
44548,5,6,4,36,9
44549,29,7,3,9,12
44550,7,16,6,14,17
44551,2,29,1,12,16
44552,7,9,13,18,13
44553,19,1,13,7,20
44554,29,1,18,9,3
44555,1,13,14,7,25
44556,4,22,5,8,21
44557,3,13,6,30,8
44558,22,11,8,5,14
44559,32,5,6,10,7
44560,20,9,6,8,17
44561,12,18,1,16,13
44562,4,7,16,28,5
44563,1,37,9,1,12
44564,2,24,15,16,3
44565,3,12,22,15,8
44566,17,1,18,15,9
44567,10,9,9,5,27
44568,9,15,19,10,7
44569,12,4,28,11,5
44570,14,2,13,30,1
44571,12,10,1,34,3
44572,4,5,4,45,2
44573,6,21,4,10,19
44574,16,12,11,1,20
44575,5,23,15,9,8
44576,12,12,11,1,24
44577,3,15,16,12,14
44578,6,3,23,22,6
44579,3,6,11,9,31
44580,6,29,1,20,4
44581,12,3,3,37,5
44582,13,2,8,26,11
44583,1,42,5,7,5
44584,25,1,15,18,1
44585,13,26,12,5,4
44586,3,23,15,15,4
44587,3,2,22,13,20
44588,21,4,7,8,20
44589,14,15,16,11,4
44590,5,34,2,1,18
44591,11,36,4,8,1
44592,10,18,25,3,4
44593,1,43,7,6,3
44594,16,10,2,11,21
44595,23,4,2,10,21
44596,15,3,3,18,21
44597,19,13,2,13,13
44598,10,25,5,2,18
44599,10,11,4,11,24
44600,28,13,10,7,2
44601,4,12,17,18,9
44602,4,12,15,10,19
44603,17,9,6,7,21
44604,1,15,26,3,15
44605,3,10,16,6,25
44606,8,9,6,10,27
44607,1,22,1,6,30
44608,1,25,7,12,15
44609,5,32,5,3,15
44610,19,4,11,19,7
44611,4,4,13,12,27
44612,11,7,8,17,17
44613,25,7,3,3,22
44614,4,19,6,17,14
44615,12,7,8,23,10
44616,5,13,12,25,5
44617,9,29,3,17,2
44618,12,3,5,17,23
44619,2,14,18,20,6
44620,13,24,5,3,15
44621,2,10,13,33,2
44622,25,6,8,5,16
44623,49,2,7,1,1
44624,16,36,4,1,3
44625,3,6,8,31,12
44626,5,11,26,9,9
44627,16,10,22,2,10
44628,2,4,6,46,2
44629,1,23,8,25,3
44630,7,4,10,38,1
44631,9,28,5,8,10
44632,2,11,21,10,16
44633,5,20,8,2,25
44634,5,18,8,1,28
44635,4,10,17,22,7
44636,9,9,31,10,1
44637,7,22,9,16,6
44638,11,28,3,4,14
44639,9,17,10,8,16
44640,22,2,3,3,30
44641,20,24,2,7,7
44642,14,3,5,32,6
44643,5,33,8,9,5
44644,12,8,6,32,2
44645,35,4,13,5,3
44646,10,3,8,19,20
44647,5,3,33,11,8
44648,7,6,20,1,26
44649,18,14,5,11,12
44650,14,18,8,4,16
44651,19,3,35,2,1
44652,2,6,5,12,35
44653,38,4,6,4,8
44654,19,10,14,12,5
44655,3,5,12,36,4
44656,2,7,26,21,4
44657,2,17,7,32,2
44658,7,29,2,17,5
44659,13,1,6,32,8
44660,21,3,31,4,1
44661,5,18,15,13,9
44662,19,8,4,28,1
44663,2,21,11,4,22
44664,16,6,5,27,6
44665,2,28,5,6,19
44666,1,42,3,12,2
44667,29,14,2,11,4
44668,8,27,6,17,2
44669,6,17,5,15,17
44670,14,8,21,3,14
44671,4,16,22,6,12
44672,3,40,13,1,3
44673,1,10,20,25,4
44674,9,18,7,11,15
44675,10,33,5,4,8
44676,25,19,10,5,1
44677,19,8,4,8,21
44678,7,7,12,13,21
44679,6,5,17,31,1
44680,11,14,33,1,1
44681,3,15,6,24,12
44682,34,14,5,2,5
44683,17,5,26,6,6
44684,28,7,9,7,9
44685,4,2,12,24,18
44686,13,21,2,9,15
44687,8,14,22,12,4
44688,6,1,14,32,7
44689,4,12,2,14,28
44690,4,2,10,31,13
44691,13,16,10,20,1
44692,24,3,18,12,3
44693,4,5,4,37,10
44694,11,6,15,16,12
44695,1,1,34,2,22
44696,8,7,20,5,20
44697,8,17,3,14,18
44698,1,25,5,18,11
44699,31,21,4,3,1
44700,23,4,10,19,4
44701,1,4,38,10,7
44702,10,9,8,21,12
44703,2,28,24,3,3
44704,14,25,12,7,2
44705,10,9,10,1,30
44706,6,2,3,12,37
44707,28,5,8,10,9
44708,18,4,1,8,29
44709,33,9,3,6,9
44710,4,10,29,3,14
44711,16,32,2,9,1
44712,4,9,27,9,11
44713,16,34,1,8,1
44714,9,31,6,13,1
44715,16,17,10,7,10
44716,8,41,1,2,8
44717,5,18,8,5,24
44718,32,15,2,6,5
44719,25,15,15,2,3
44720,9,6,5,1,39
44721,3,4,9,23,21
44722,8,5,29,8,10
44723,2,8,38,2,10
44724,1,18,28,3,10
44725,5,21,21,6,7
44726,6,5,20,20,9
44727,1,4,1,17,37
44728,19,9,10,12,10
44729,10,8,7,21,14
44730,23,2,5,17,13
44731,25,17,2,4,12
44732,1,13,8,21,17
44733,4,2,2,30,22
44734,31,3,5,1,20
44735,2,11,29,10,8
44736,9,11,8,27,5
44737,11,3,6,34,6
44738,3,4,5,20,28
44739,21,5,3,24,7
44740,4,14,20,11,11
44741,25,26,2,6,1
44742,6,14,16,10,14
44743,21,11,15,1,12
44744,21,2,22,12,3
44745,43,2,1,3,11
44746,2,19,31,6,2
44747,18,14,5,19,4
44748,12,1,17,10,20
44749,15,11,10,8,16
44750,5,14,16,3,22
44751,41,3,6,8,2
44752,26,18,4,9,3
44753,12,3,34,1,10
44754,9,21,4,10,16
44755,11,3,7,33,6
44756,7,1,15,19,18
44757,3,10,14,8,25
44758,4,19,13,13,11
44759,5,7,20,12,16
44760,7,3,1,46,3
44761,3,27,5,8,17
44762,10,12,12,16,10
44763,7,18,24,8,3
44764,1,12,29,8,10
44765,15,6,13,17,9
44766,18,10,5,26,1
44767,1,8,14,15,22
44768,19,24,1,7,9
44769,21,9,13,1,16
44770,13,2,30,10,5
44771,11,15,26,6,2
44772,40,2,2,10,6
44773,4,7,27,13,9
44774,4,12,8,23,13
44775,6,2,2,16,34
44776,9,5,21,23,2
44777,31,10,11,3,5
44778,6,2,2,4,46
44779,19,18,8,4,11
44780,20,25,3,9,3
44781,3,28,6,21,2
44782,5,16,4,18,17
44783,14,13,26,3,4
44784,10,22,20,5,3
44785,2,5,3,34,16
44786,11,8,27,1,13
44787,2,6,10,15,27
44788,27,11,13,5,4
44789,35,6,6,9,4
44790,27,6,11,10,6
44791,30,4,17,8,1
44792,10,17,20,1,12
44793,17,3,29,1,10
44794,2,3,4,2,49
44795,1,15,13,20,11
44796,14,1,31,9,5
44797,1,34,7,11,7
44798,1,14,32,8,5
44799,6,2,9,23,20
44800,31,11,12,1,5
44801,25,4,22,8,1
44802,14,30,10,5,1
44803,22,9,4,17,8
44804,33,10,13,3,1
44805,16,22,11,3,8
44806,16,16,16,8,4
44807,10,21,6,18,5
44808,4,10,7,27,12
44809,9,29,10,3,9
44810,4,23,4,14,15
44811,13,9,19,9,10
44812,14,17,16,3,10
44813,12,21,16,5,6
44814,28,2,23,4,3
44815,8,5,3,16,28
44816,14,31,6,8,1
44817,1,12,1,24,22
44818,17,13,3,11,16
44819,16,1,34,4,5
44820,12,22,11,6,9
44821,11,1,19,3,26
44822,2,9,14,12,23
44823,2,32,2,4,20
44824,13,2,33,6,6
44825,21,13,6,15,5
44826,17,10,9,16,8
44827,10,4,21,16,9
44828,7,1,24,1,27
44829,8,21,13,4,14
44830,19,19,2,8,12
44831,14,3,7,6,30
44832,1,19,26,5,9
44833,30,8,2,17,3
44834,4,14,2,15,25
44835,19,10,15,12,4
44836,28,18,2,7,5
44837,1,27,5,22,5
44838,5,2,2,37,14
44839,2,21,34,2,1
44840,14,2,24,11,9
44841,13,8,3,11,25
44842,16,18,6,12,8
44843,3,2,35,18,2
44844,3,14,2,37,4
44845,21,2,10,11,16
44846,8,25,13,9,5
44847,5,9,14,19,13
44848,12,38,6,1,3
44849,40,6,3,3,8
44850,7,3,6,7,37
44851,1,30,20,1,8
44852,15,19,4,18,4
44853,27,10,9,1,13
44854,8,2,11,20,19
44855,8,24,8,19,1
44856,8,2,36,6,8
44857,12,7,19,3,19
44858,5,4,36,8,7
44859,11,1,25,4,19
44860,2,12,13,32,1
44861,28,6,13,7,6
44862,18,22,10,1,9
44863,37,2,6,2,13
44864,29,1,23,5,2
44865,15,12,16,5,12
44866,11,15,10,20,4
44867,6,4,22,26,2
44868,16,12,8,13,11
44869,23,15,2,14,6
44870,3,21,10,5,21
44871,27,4,6,9,14
44872,16,9,3,3,29
44873,3,20,1,21,15
44874,3,2,26,21,8
44875,2,18,19,5,16
44876,4,8,17,3,28
44877,9,1,8,2,40
44878,10,1,11,28,10
44879,16,5,25,5,9
44880,25,4,13,13,5
44881,17,4,3,7,29
44882,43,8,1,2,6
44883,3,25,2,27,3
44884,18,9,6,24,3
44885,4,9,2,4,41
44886,2,5,2,49,2
44887,21,1,12,8,18
44888,8,3,28,10,11
44889,1,12,26,17,4
44890,13,10,3,18,16
44891,8,4,22,25,1
44892,22,32,1,1,4
44893,15,36,2,5,2
44894,13,36,3,5,3
44895,11,2,36,10,1
44896,1,3,4,47,5
44897,33,13,2,6,6
44898,28,3,21,2,6
44899,2,13,23,17,5
44900,23,7,16,11,3
44901,30,2,23,1,4
44902,10,6,4,36,4
44903,3,22,20,11,4
44904,8,4,16,1,31
44905,24,6,17,6,7
44906,19,7,18,9,7
44907,27,9,11,2,11
44908,8,13,9,4,26
44909,13,8,21,14,4
44910,2,13,24,18,3
44911,12,1,6,9,32
44912,15,4,8,30,3
44913,1,20,21,10,8
44914,25,16,6,7,6
44915,7,15,22,4,12
44916,10,4,8,3,35
44917,14,6,3,14,23
44918,22,19,2,6,11
44919,17,11,6,24,2
44920,11,31,1,9,8
44921,8,2,30,19,1
44922,2,25,1,5,27
44923,9,3,25,3,20
44924,8,2,31,12,7
44925,1,20,1,12,26
44926,17,15,4,13,11
44927,6,4,22,12,16
44928,5,3,23,7,22
44929,5,10,10,19,16
44930,21,17,11,8,3
44931,11,5,9,27,8
44932,3,15,1,15,26
44933,1,9,9,28,13
44934,2,21,18,7,12
44935,6,20,3,9,22
44936,5,8,33,12,2
44937,1,26,27,2,4
44938,4,22,1,16,17
44939,10,1,9,35,5
44940,38,9,2,6,5
44941,3,2,5,16,34
44942,1,6,5,21,27
44943,7,21,4,15,13
44944,9,18,4,5,24
44945,2,16,4,26,12
44946,17,24,1,7,11
44947,10,9,10,14,17
44948,4,13,26,10,7
44949,2,12,21,20,5
44950,6,14,4,9,27
44951,4,24,22,6,4
44952,10,39,2,3,6
44953,26,10,9,11,4
44954,31,2,19,7,1
44955,12,5,3,17,23
44956,3,30,2,14,11
44957,8,2,7,9,34
44958,19,2,25,4,10
44959,27,10,12,8,3
44960,20,5,19,3,13
44961,18,11,11,11,9
44962,11,13,9,14,13
44963,10,34,1,13,2
44964,26,14,3,9,8
44965,8,26,9,11,6
44966,4,6,1,19,30
44967,15,25,2,11,7
44968,16,17,8,3,16
44969,13,11,15,12,9
44970,1,15,22,20,2
44971,23,15,2,7,13
44972,1,10,19,26,4
44973,15,32,2,8,3
44974,17,4,27,8,4
44975,14,16,22,1,7
44976,13,19,11,13,4
44977,18,7,7,26,2
44978,29,18,4,5,4
44979,16,1,29,12,2
44980,28,6,11,3,12
44981,4,20,7,5,24
44982,14,22,5,14,5
44983,3,2,7,16,32
44984,15,5,7,29,4
44985,21,8,2,15,14
44986,1,15,18,3,23
44987,30,19,3,5,3
44988,11,43,2,1,3
44989,32,6,7,12,3
44990,5,2,27,7,19
44991,23,8,11,8,10
44992,17,10,5,10,18
44993,4,7,31,6,12
44994,15,5,8,6,26
44995,9,13,15,8,15
44996,45,5,3,6,1
44997,8,8,26,17,1
44998,10,14,8,27,1
44999,20,11,11,9,9
45000,5,11,5,11,28
45001,3,2,13,30,12
45002,2,10,27,5,16
45003,5,8,5,10,32
45004,8,9,22,18,3
45005,18,16,4,9,13
45006,1,2,3,35,19
45007,3,15,18,3,21
45008,27,27,1,4,1
45009,7,3,20,26,4
45010,27,21,2,6,4
45011,20,24,2,9,5
45012,7,14,12,6,21
45013,4,11,9,14,22
45014,6,10,5,14,25
45015,34,8,2,3,13
45016,16,5,18,1,20
45017,14,4,6,28,8
45018,12,13,9,23,3
45019,9,22,8,13,8
45020,34,2,10,11,3
45021,18,3,17,4,18
45022,21,16,5,5,13
45023,13,5,8,5,29
45024,14,18,4,22,2
45025,25,1,15,17,2
45026,11,9,25,1,14
45027,1,23,18,6,12
45028,33,6,4,12,5
45029,8,5,5,7,35
45030,19,3,6,25,7
45031,21,4,1,17,17
45032,4,20,5,7,24
45033,26,6,9,17,2
45034,14,13,12,19,2
45035,4,2,28,3,23
45036,8,21,18,9,4
45037,27,15,6,11,1
45038,1,22,4,2,31
45039,25,24,3,5,3
45040,6,16,13,12,13
45041,9,4,5,16,26
45042,7,5,20,3,25
45043,18,6,7,5,24
45044,16,4,29,6,5
45045,2,42,10,3,3
45046,40,3,12,4,1
45047,23,27,1,8,1
45048,16,16,10,4,14
45049,13,9,9,20,9
45050,31,13,6,1,9
45051,16,12,1,28,3
45052,17,11,1,15,16
45053,3,1,17,36,3
45054,17,5,15,22,1
45055,13,8,10,8,21
45056,16,6,18,16,4
45057,3,6,30,7,14
45058,3,20,4,4,29
45059,6,40,10,2,2
45060,14,1,40,4,1
45061,3,8,33,5,11
45062,8,2,13,7,30
45063,18,4,9,3,26
45064,19,5,5,8,23
45065,1,1,24,12,22
45066,21,10,3,23,3
45067,1,41,6,9,3
45068,10,18,11,5,16
45069,13,19,21,1,6
45070,5,6,9,25,15
45071,6,13,25,1,15
45072,7,5,10,18,20
45073,30,9,19,1,1
45074,15,1,5,29,10
45075,33,2,8,3,14
45076,10,15,19,4,12
45077,6,3,32,16,3
45078,2,8,7,11,32
45079,3,7,10,28,12
45080,4,8,9,1,38
45081,18,9,7,1,25
45082,4,16,19,3,18
45083,18,12,13,2,15
45084,9,14,4,29,4
45085,5,12,13,20,10
45086,16,19,2,19,4
45087,6,12,23,13,6
45088,7,6,7,33,7
45089,14,15,5,15,11
45090,29,22,2,5,2
45091,8,15,12,16,9
45092,13,13,9,24,1
45093,5,5,16,22,12
45094,3,49,6,1,1
45095,2,29,4,2,23
45096,1,8,14,12,25
45097,4,7,24,11,14
45098,10,8,22,8,12
45099,8,8,24,8,12
45100,18,4,9,21,8
45101,2,14,7,18,19
45102,14,5,5,3,33
45103,4,14,26,1,15
45104,19,9,1,2,29
45105,11,2,6,6,35
45106,12,23,3,19,3
45107,18,31,4,1,6
45108,10,15,23,1,11
45109,20,17,8,8,7
45110,22,8,10,9,11
45111,6,33,4,9,8
45112,15,12,2,25,6
45113,17,27,14,1,1
45114,11,1,33,1,14
45115,7,7,11,28,7
45116,25,4,10,14,7
45117,4,4,25,18,9
45118,14,10,22,12,2
45119,9,13,7,3,28
45120,2,17,9,18,14
45121,9,21,21,8,1
45122,3,4,5,36,12
45123,8,12,21,15,4
45124,9,4,16,22,9
45125,5,2,27,21,5
45126,8,8,2,9,33
45127,33,5,1,14,7
45128,5,34,1,2,18
45129,3,20,8,13,16
45130,9,7,16,20,8
45131,3,14,16,20,7
45132,20,16,8,8,8
45133,10,22,15,6,7
45134,5,25,13,13,4
45135,12,18,4,19,7
45136,12,7,28,1,12
45137,1,19,12,7,21
45138,7,17,14,12,10
45139,5,6,5,16,28
45140,11,16,5,9,19
45141,23,1,6,23,7
45142,25,12,6,14,3
45143,6,8,7,15,24
45144,13,7,12,9,19
45145,1,27,1,8,23
45146,23,12,1,13,11
45147,7,6,19,21,7
45148,20,9,23,1,7
45149,24,21,2,12,1
45150,28,2,12,17,1
45151,6,1,18,20,15
45152,2,22,29,1,6
45153,3,11,24,21,1
45154,2,31,5,4,18
45155,14,11,20,10,5
45156,5,40,4,3,8
45157,22,10,9,15,4
45158,1,13,35,4,7
45159,1,15,10,17,17
45160,23,13,6,10,8
45161,13,11,27,4,5
45162,4,24,3,5,24
45163,20,26,11,1,2
45164,4,12,2,31,11
45165,14,24,2,10,10
45166,7,19,13,17,4
45167,17,16,13,9,5
45168,12,2,11,7,28
45169,34,5,4,12,5
45170,22,1,12,1,24
45171,15,10,5,6,24
45172,21,4,5,5,25
45173,8,4,37,4,7
45174,15,6,4,31,4
45175,1,18,9,14,18
45176,22,2,18,8,10
45177,28,1,25,3,3
45178,33,3,12,5,7
45179,4,2,13,15,26
45180,21,9,1,12,17
45181,17,6,21,12,4
45182,4,3,6,2,45
45183,22,4,1,25,8
45184,15,9,12,12,12
45185,15,1,22,8,14
45186,21,16,1,12,10
45187,7,27,18,7,1
45188,17,7,8,21,7
45189,7,7,15,2,29
45190,17,1,7,12,23
45191,9,27,10,7,7
45192,4,11,5,21,19
45193,1,16,13,5,25
45194,7,5,4,33,11
45195,18,10,4,18,10
45196,9,19,12,18,2
45197,5,2,8,5,40
45198,8,14,9,8,21
45199,17,2,4,19,18
45200,19,4,1,22,14
45201,4,4,19,30,3
45202,11,30,2,9,8
45203,20,9,11,19,1
45204,2,3,2,48,5
45205,3,4,11,22,20
45206,4,12,33,4,7
45207,5,4,27,15,9
45208,5,19,15,8,13
45209,18,17,4,4,17
45210,3,6,27,14,10
45211,1,1,16,41,1
45212,2,9,9,10,30
45213,9,3,4,42,2
45214,28,1,2,15,14
45215,3,11,16,7,23
45216,8,34,6,8,4
45217,20,23,4,7,6
45218,5,28,4,11,12
45219,5,27,10,17,1
45220,4,9,30,10,7
45221,9,7,14,3,27
45222,5,12,18,3,22
45223,10,17,1,30,2
45224,10,3,30,9,8
45225,31,10,3,3,13
45226,16,5,16,16,7
45227,3,18,11,27,1
45228,2,13,5,15,25
45229,16,17,6,1,20
45230,16,5,4,9,26
45231,1,11,4,26,18
45232,23,1,5,11,20
45233,15,1,14,8,22
45234,10,4,2,24,20
45235,38,1,1,8,12
45236,12,13,31,2,2
45237,1,39,3,9,8
45238,3,7,23,6,21
45239,17,2,3,27,11
45240,20,8,24,4,4
45241,3,31,5,15,6
45242,3,19,33,4,1
45243,5,29,4,7,15
45244,7,6,7,22,18
45245,1,21,12,22,4
45246,5,15,16,14,10
45247,14,1,12,18,15
45248,1,21,4,14,20
45249,8,2,6,36,8
45250,1,3,22,6,28
45251,11,8,30,10,1
45252,31,9,4,3,13
45253,4,48,1,2,5
45254,9,27,22,1,1
45255,7,13,20,5,15
45256,6,13,11,24,6
45257,10,5,11,12,22
45258,15,2,10,27,6
45259,9,21,7,3,20
45260,6,13,17,7,17
45261,7,11,33,3,6
45262,8,34,8,8,2
45263,10,4,22,6,18
45264,3,29,8,12,8
45265,43,7,3,5,2
45266,5,14,22,11,8
45267,38,3,7,2,10
45268,5,6,28,3,18
45269,9,7,23,17,4
45270,6,21,2,7,24
45271,5,5,3,27,20
45272,7,21,1,4,27
45273,11,2,12,23,12
45274,10,12,25,7,6
45275,21,8,3,4,24
45276,21,10,4,11,14
45277,18,11,19,6,6
45278,10,2,7,16,25
45279,10,2,27,17,4
45280,13,21,19,2,5
45281,22,3,5,5,25
45282,25,5,2,23,5
45283,14,16,12,3,15
45284,10,24,8,4,14
45285,1,11,9,17,22
45286,4,6,14,15,21
45287,11,12,13,17,7
45288,24,17,2,4,13
45289,25,5,13,8,9
45290,8,11,11,11,19
45291,6,4,9,28,13
45292,18,11,12,6,13
45293,2,3,11,9,35
45294,17,6,6,9,22
45295,5,5,16,2,32
45296,1,23,30,1,5
45297,22,6,3,3,26
45298,22,14,13,8,3
45299,10,3,18,17,12
45300,38,2,8,5,7
45301,7,32,5,3,13
45302,2,42,1,5,10
45303,9,9,22,10,10
45304,2,3,9,42,4
45305,2,13,1,23,21
45306,34,5,1,9,11
45307,16,24,5,7,8
45308,33,5,7,8,7
45309,8,20,1,23,8
45310,17,3,12,6,22
45311,4,7,10,23,16
45312,6,10,14,7,23
45313,3,4,6,22,25
45314,5,14,7,1,33
45315,14,15,2,17,12
45316,17,5,15,10,13
45317,12,11,26,10,1
45318,10,15,11,23,1
45319,9,8,10,24,9
45320,3,21,12,12,12
45321,3,3,25,23,6
45322,2,23,11,18,6
45323,2,23,8,5,22
45324,41,6,1,5,7
45325,27,6,20,2,5
45326,17,7,28,2,6
45327,19,7,1,3,30
45328,12,13,14,14,7
45329,20,12,12,7,9
45330,24,13,4,8,11
45331,9,3,25,13,10
45332,7,2,8,31,12
