Mn,Fe,Co,Ni,Cu,E_f(eV/atom),Eads,dCenter,WorkFunc,X,Y,Z,Δq_K
23,4,15,4,14,0.126570702,-1.31669500646423,-4.513395683883298,5.302329374253849,2835.4238336404287,2740.1745657643523,1.93905457173038,-0.8824693900650155
23,4,17,3,13,0.155790833,-1.3278184383063123,-4.531242276366907,5.302773660403339,2690.76325234934,2598.749183269252,1.9380723245601512,-0.8820222262272491
2,3,42,12,1,0.055715639,-1.2986160404100004,-4.463570795062619,5.284681905399371,1742.4482292894534,2161.179364863308,2.579889859705541,-0.8881959096552312
2,34,3,1,20,0.038556431,-1.3239243315010805,-4.498661047733255,5.378995042654622,2896.9810939198046,2715.611321660041,1.7157855630718828,-0.882387881006485
2,34,3,18,3,0.082153375,-1.320197566014516,-4.518573135873241,5.329912942823435,3037.64246164915,2944.3970016217004,1.7338427537544507,-0.882769802292644
23,4,3,19,11,-0.021899073,-1.3143401282727802,-4.4705026430855455,5.1857362358550105,2619.86872793912,2548.755779815698,2.072256867122013,-0.8867966066582506
23,4,3,23,7,-0.011098445,-1.297077271628309,-4.4748339879172425,5.153055186920417,2680.8956190142503,2646.730325679051,2.1257875248807885,-0.8884716009213198
23,4,4,4,25,-0.045578962,-1.376033568955385,-4.389593194417014,5.332246946785562,2980.704853824427,2930.931164580983,1.940131592348116,-0.8823293064218146
2,3,44,9,2,0.079472774,-1.3050789218520884,-4.4644571936086335,5.286237486821973,1766.9043194086034,2173.7986481737644,2.58529855987041,-0.8872754423003383
23,4,5,1,27,-0.036771885,-1.3913003566164814,-4.4060536062888325,5.355122340628356,2795.635883824444,2804.1165672728494,1.9380707569330915,-0.8823945964773978
2,3,45,3,7,0.079281883,-1.3332988516338813,-4.501998523299561,5.2706745508519,1757.2244860407925,2335.146265769224,2.7650767637414786,-0.8851050349940273
23,4,8,13,12,0.040794261,-1.322782280139994,-4.473827938656455,5.2418558449896615,2700.2911836571643,2595.9965400668725,2.00756982254225,-0.8841990678245741
23,4,9,12,12,0.053950945,-1.3210748947058155,-4.455284660189843,5.267263917026202,2946.89489225892,2812.432455323958,1.9618479179974024,-0.8835739995590609
23,5,10,19,3,0.107248688,-1.295502406800056,-4.550201873912693,5.212095105133305,2730.515339278288,2636.805705382223,1.9937368710210712,-0.8851241979909057
2,35,10,2,11,0.170605793,-1.3133031918896874,-4.530566058694373,5.369201852756658,3255.2005953226635,2724.710692900332,1.7071620182511045,-0.8821126705980826
23,5,11,14,7,0.10931848,-1.3036953741471606,-4.551796771581233,5.233716740757735,2842.5462695439214,2760.688845091157,1.987181384370996,-0.8842667459593407
23,5,1,21,10,-0.028164101,-1.3237572309641814,-4.461088658664309,5.162337172262451,2743.124208885168,2739.485805468457,2.051657098059889,-0.886833158469226
2,35,13,5,5,0.224985949,-1.2975346732180273,-4.588849149321832,5.351337732200583,3642.111705963433,2980.92721955156,1.7129112673163278,-0.8818962106722433
2,35,13,7,3,0.230635239,-1.3005769327137218,-4.597658092312725,5.345635333046922,3413.050007156284,2920.438797145238,1.7692102403767254,-0.8822951834405606
2,3,5,17,33,-0.508660231,-1.409403458253843,-4.080701592707697,5.2999233861295805,1646.6069058441478,1764.2695190104807,2.0204679919317776,-0.8875104620306469
2,3,5,19,31,-0.50345748,-1.4083231094621862,-4.064814362778881,5.304314714420453,1708.5460808014616,1749.8851985916313,1.9953981630624968,-0.8869470280623049
23,5,19,4,9,0.208954404,-1.3091053293793382,-4.570817314928231,5.289536689421182,2855.9064022696343,2746.849752269125,1.95733631248202,-0.8818074896736328
2,35,20,2,1,0.326794832,-1.2900977497269233,-4.665011378418361,5.351922704749139,3718.307191798891,2939.12961419262,1.7653380614115677,-0.8815552696554978
23,5,21,5,6,0.243048869,-1.3015922699603335,-4.566963603852627,5.28839999282908,3142.0194104103184,3053.629687110518,1.979296808981379,-0.8821484171518041
23,5,2,29,1,0.00875339,-1.283806576995471,-4.535710066241374,5.138706165225962,2580.8858193526235,2677.7650721175173,2.158817270060598,-0.890015610716766
2,35,4,14,5,0.107680808,-1.3177342789998934,-4.551394704605254,5.332585216900522,3085.454595942,2969.159951621439,1.7274127130830836,-0.8826866249902872
2,35,5,3,15,0.095512574,-1.318587328548478,-4.525007074035562,5.370533472361411,3060.5684397565574,2818.6656824873203,1.7176428864558262,-0.8823201336953727
2,35,5,4,14,0.097706906,-1.3203015674236522,-4.520567927137526,5.364111728250301,3077.161619887944,2838.954684221776,1.6985802808935306,-0.8822787065246738
23,5,6,6,20,0.011145416,-1.3552506824094868,-4.455000284976915,5.293701697525757,2775.852625959012,2664.809570726124,1.926588745601964,-0.8824468627457973
2,35,9,10,4,0.175682895,-1.3047151480818846,-4.602270272609754,5.342994224474588,3402.0488035072963,3162.399542611225,1.7058292116202958,-0.8823835960810349
2,35,9,6,8,0.165020892,-1.3089997502738695,-4.573755775575589,5.357598013819369,3300.991675401021,2954.1828670033287,1.697959211299792,-0.8821303288183117
2,3,6,1,48,-0.533450801,-1.458101979449635,-4.043855542612904,5.457141514230606,1505.7990597722037,1808.9600218307644,1.8698298896096828,-0.8864755239541344
23,6,15,10,6,0.182067976,-1.3034879807878534,-4.556359456337803,5.266390111567344,3003.875243494167,2887.2478389861108,1.9548986371101824,-0.8828505166168761
23,6,20,3,8,0.242431219,-1.305542152458853,-4.57164748205545,5.2974496356692455,2965.9314669442097,2799.726538428399,1.9280975040711608,-0.8818732037923119
23,6,2,12,17,-0.015246411,-1.3563529432026662,-4.422804668703823,5.254415737410557,2710.822377628904,2622.679883557053,1.9493880864831512,-0.8834047171959121
23,6,2,23,6,0.011989841,-1.3010747929902595,-4.533645567635858,5.186157346448964,2680.967684967525,2707.426254354742,2.048438736887299,-0.8869427157439758
23,6,24,4,3,0.307048963,-1.296281005778017,-4.637346018565764,5.284045998412526,3025.5140088493745,2982.1104441434754,2.0162830430981065,-0.8815976736911085
2,36,3,14,5,0.112026213,-1.3258056851644762,-4.511173431324298,5.3387293851443305,2949.35900357393,2775.5759706052067,1.7279636802071687,-0.8824067877283451
2,36,3,16,3,0.11755886,-1.3220907346536126,-4.54125628611484,5.3251640246115866,3135.55039470862,3063.9599836925704,1.727223009729259,-0.8826271929970937
2,36,4,17,1,0.135480409,-1.3194838715913912,-4.554259755210475,5.328148871406219,3079.476680814188,2913.2984666037346,1.7257381723810394,-0.882444153528995
23,6,4,3,24,-0.007431901,-1.3795019790817338,-4.410416044354317,5.33097014221961,2793.89154518657,2754.554490158609,1.9348695172353485,-0.88219357345728
2,36,5,14,3,0.143517998,-1.3148630167103292,-4.584394702102701,5.33365432412246,3131.647145013112,3028.530867116785,1.7138787338313797,-0.8826373254212656
23,6,5,24,2,0.062519244,-1.2923589420769404,-4.519428671924036,5.1968427137328455,2752.731357032388,2714.945781131189,2.0639962960234666,-0.8867758740398252
2,3,6,5,44,-0.523886522,-1.44150305025275,-4.038463078411656,5.42093525415407,1628.2646385820594,1833.05495350372,1.8801678747613213,-0.8865475951031226
23,6,5,8,18,0.020987468,-1.349960273581988,-4.45510211810737,5.294413028939768,2834.8637625205506,2759.1235423726857,1.9294672221215057,-0.8828404172009648
2,37,10,10,1,0.23128413,-1.3075678649681666,-4.600254377270463,5.346319981478575,3339.3000813129865,2890.8859979378403,1.7061356639125145,-0.8820051897811669
23,7,10,14,6,0.13471802,-1.2972163778992338,-4.5328523359585535,5.231103937162277,2844.067855595174,2744.710075681571,1.9790892283074624,-0.8845413746669287
2,37,1,11,9,0.093403905,-1.3291024824848632,-4.524352503005635,5.340379600287037,3016.596773098401,2937.942852228122,1.7158208728367208,-0.8824526172521456
23,7,1,22,7,0.014674424,-1.312526530533245,-4.489121881903483,5.194377714246433,2654.347177435875,2689.5416098543496,2.055806559842034,-0.886813550990082
23,7,12,6,12,0.145120739,-1.3252057352071205,-4.4893143166234655,5.302023445616892,3251.594351163288,3176.498899147384,1.904111501488456,-0.8824857086015312
23,7,12,7,11,0.147662981,-1.3099262657789057,-4.524004017922581,5.289184350622926,2836.1933551023185,2675.892191277,1.9009903619070545,-0.8821745286034575
2,37,13,2,6,0.257434815,-1.2989793334887183,-4.612795762040278,5.360223804835274,3487.065220429724,2911.243425868017,1.70974787716554,-0.8815606125943596
23,7,16,4,10,0.202153128,-1.3175073949766998,-4.559052901561547,5.290584561839044,2808.34132193647,2737.873964806616,1.9252286230912568,-0.8821026287201021
2,3,7,26,22,-0.454325028,-1.3800624604701768,-4.087152783498456,5.275278572379805,1559.7261773261014,1626.9146570563237,2.088573073907681,-0.8872965723945395
2,37,3,16,2,0.137556085,-1.3201306994547852,-4.561424129037849,5.325080813299801,3054.112205021726,2993.7060897659503,1.7289778504005964,-0.8828420535557241
23,7,4,14,12,0.040672719,-1.3287558765458858,-4.488822117959559,5.231706908558046,2726.422936751067,2603.840237651851,1.946981739043628,-0.883680667331917
2,37,4,3,14,0.119594323,-1.319030517678164,-4.532869752867018,5.368292815301794,3136.168338010843,2836.084457051271,1.6967224428629764,-0.8821028772906844
2,37,6,11,4,0.171072993,-1.317027135711318,-4.583749882956972,5.345135234455159,3258.088288177719,3026.7806268515183,1.684710200420085,-0.8820761330714991
23,7,6,8,16,0.056792418,-1.3367266906705868,-4.462549538090328,5.280959683660302,2821.3483880172844,2667.8459676308416,1.928976406986021,-0.8826110562201772
2,37,7,6,8,0.174240748,-1.313859901913946,-4.541084199998831,5.355369186493341,3245.309034208324,2752.2792229299994,1.6980362498076238,-0.8820839037123271
2,3,7,8,40,-0.499689988,-1.4375481816049998,-4.058236919191624,5.387865442848124,1603.195743090908,1764.5783462212994,1.9173175988108933,-0.8866861288420502
2,37,9,9,3,0.212798838,-1.306377857577776,-4.60010380277842,5.346865030173306,3396.19977981651,2948.0249092288227,1.6996998166817543,-0.8820009340212809
23,8,10,6,13,0.133658319,-1.3290969706500393,-4.534562439823374,5.289941730731459,2890.3450577267395,2801.969181823035,1.942097434222663,-0.881961694578372
23,8,10,8,11,0.139119514,-1.3230168154470885,-4.52545549443834,5.290718293151966,3055.843507223503,3008.4733710777814,1.9149878474442348,-0.882449887285538
23,8,1,7,21,-0.004171647,-1.3673338678675475,-4.437895106251009,5.29381719154247,2817.261037309064,2824.0401312507934,1.9138374647839336,-0.8824754681718245
23,8,17,4,8,0.237556352,-1.3031489147721127,-4.589772665881548,5.297937997595393,3233.1249652115634,3103.965458704635,1.92639606622162,-0.8815778243424175
23,8,22,4,3,0.316063364,-1.2944800503225744,-4.624016469155722,5.29274695347201,3077.506892400031,2997.1120769929616,1.98357020960301,-0.8814477920187358
23,8,23,3,3,0.329482125,-1.300107954994194,-4.622170119097828,5.2887112465511885,3114.728280430575,3085.9283962379427,2.012039646152476,-0.881457314889872
23,8,26,1,2,0.370797366,-1.298759289475236,-4.648813030686626,5.292146723080366,3234.5125946342205,3166.502976385725,2.0260497339849675,-0.8809881590278625
23,8,3,15,11,0.04802833,-1.326851256368616,-4.466597322432572,5.248369266411332,2752.9908664327613,2687.279914751557,1.9713382481610031,-0.8838720209776831
23,8,3,24,2,0.071417299,-1.2920102101033522,-4.542386104089953,5.1736828914741695,2760.722274371595,2805.7807268817355,2.065156787470596,-0.8881559884299547
2,38,3,4,13,0.126398714,-1.3201974380784882,-4.5592827308150605,5.364739246696364,3185.8520671085225,2904.265486325597,1.6926783799224157,-0.8819402182197277
2,38,3,7,10,0.13377559,-1.32214080929029,-4.551042750924,5.356870446012486,3062.4944968934524,2813.598131080433,1.6957910611856513,-0.8819171842134463
2,38,5,7,8,0.165638165,-1.3177148128783858,-4.563436868735291,5.355840185679855,3150.6550725220204,2895.905588139617,1.6874108227603883,-0.8819145076095577
23,8,8,11,10,0.115133894,-1.3132958707065736,-4.542219790138127,5.262555571830425,2816.111126844676,2688.7106064222185,1.931179646502134,-0.8831595296783586
23,8,9,17,3,0.146549483,-1.2895862986970672,-4.581726301671166,5.231058730561404,2920.5699895394164,2852.770488491209,1.9804176220880656,-0.8851270205855236
23,9,10,1,17,0.140631058,-1.3385609789487052,-4.523771314765606,5.32834541709456,2879.0371331103147,2794.966366517297,1.8829217445771604,-0.8812707900733281
23,9,1,15,12,0.037011163,-1.3372537413526653,-4.467499357349705,5.216665507818626,2677.624198564125,2638.2652928723383,1.9582223672756705,-0.8846371840724205
2,39,11,6,2,0.276451933,-1.3101222604554863,-4.620975766540234,5.358007563948248,3475.604767567192,2906.111691087428,1.6710218807547383,-0.8814446650077205
23,9,13,2,13,0.190113979,-1.3327834039143622,-4.518899152288394,5.32503868597046,2863.9138765560665,2810.0108543089536,1.9089554539994145,-0.881185590418496
23,9,15,9,4,0.239505215,-1.3007856493737338,-4.608885356097381,5.264932332942533,2952.5505508094893,2842.181900371895,1.9547718807404388,-0.8823106644701538
23,9,20,3,5,0.302369779,-1.2991217083965108,-4.623394561598187,5.293967150820639,3151.1721407178493,3006.3367083373146,1.950504162696533,-0.8813279245043572
2,39,3,1,15,0.139346639,-1.3135023672591473,-4.574723768559156,5.371244108531037,3070.36267818696,2856.3669410057632,1.695947793345825,-0.8818434054343369
2,39,4,10,5,0.17787201,-1.3226003712770529,-4.565167995260867,5.345256482874137,3140.641709052131,2886.827937605788,1.703516065869068,-0.8819375149755209
23,9,5,16,7,0.101701894,-1.307039742052994,-4.525748119760591,5.236602624800906,2817.3158346359537,2747.042630257932,1.98397418286734,-0.8844224820672355
23,9,6,13,9,0.109291116,-1.316973763686108,-4.540989951626888,5.265454298607993,2646.920168075086,2576.409207026942,1.9461861493711443,-0.8834804303293935
23,9,6,17,5,0.119640946,-1.294175141588518,-4.541629597977278,5.221554068863892,2984.295673263418,2985.349065860954,2.012553548714904,-0.8855276219128477
23,9,6,5,17,0.088569503,-1.350372609537814,-4.488047320892285,5.307397574690759,2836.2610157609843,2824.680980656737,1.849711629830345,-0.8817594331851084
2,40,1,15,2,0.163921444,-1.3294486079157146,-4.551723603694097,5.332776283696386,2954.088747792191,2942.655117217997,1.6987770840073313,-0.8821996607815705
2,40,11,5,2,0.294067223,-1.3113705764814003,-4.619080821616727,5.361431770717887,3398.275104970113,2820.885854098347,1.6563818869470694,-0.8814047482141173
2,40,4,9,5,0.195452489,-1.3208593230737338,-4.559158346092322,5.346599522772241,3150.2126213247534,2855.1615433571296,1.6981387474347498,-0.8821389077040371
2,40,5,8,5,0.208182443,-1.3178218493613665,-4.579169363019681,5.350514043839152,3371.55034091914,2983.8649806068274,1.6801383748141845,-0.8818917254637235
2,40,6,6,6,0.218415238,-1.3097683994613445,-4.600184857481334,5.354547515240272,3465.702741174747,3030.781132241816,1.6851451796339567,-0.8816405219238227
2,40,7,7,4,0.23673262,-1.3133532458457662,-4.614776223611772,5.352058495112512,3311.7503730974063,2919.259069423925,1.671172254609519,-0.8815258941231261
24,10,17,1,8,0.293803232,-1.3150627461543067,-4.609767517006254,5.3096569110857335,3148.7011858323763,3077.897315399187,1.9557705386067223,-0.88075666052099
24,10,19,6,1,0.338098134,-1.2945465521630948,-4.654364018822025,5.283008402051048,3238.1020348053867,3110.222288875568,1.9540930211651493,-0.8812901640716083
24,10,2,8,16,0.077434475,-1.350237699613782,-4.497653478981374,5.278727449123088,2903.5870891680142,2916.2261232278897,1.9206276647367544,-0.8829039902956414
24,10,3,12,11,0.103591869,-1.3262958947076264,-4.51254859259119,5.2496928602199695,2877.3084549384807,2818.316163835428,1.9151911033588465,-0.8831113957607515
24,10,3,18,5,0.11905795,-1.3114217263668824,-4.554042895422288,5.220225823466558,2861.4213898707844,2839.489610101153,1.945815168526832,-0.8845759105482132
24,10,4,16,6,0.129324352,-1.312108733116755,-4.511222288986733,5.242290628141659,3096.829985390096,3026.760913987806,1.9405102811774304,-0.8830393096599835
24,10,4,5,17,0.101431854,-1.3520883168179525,-4.500407176465829,5.309304921579315,2976.013058746762,2958.9029115442404,1.860406489017443,-0.8817912542696297
24,10,5,20,1,0.155952322,-1.2960771952698886,-4.587001844658028,5.205576764178713,2627.19508720813,2615.188037085443,1.950041493091159,-0.8852273528689959
24,10,8,17,1,0.194602832,-1.292472999294287,-4.602379517268358,5.216962725725718,2940.0494271838224,2860.478949773524,1.9518498880336697,-0.8843027488602344
24,10,9,3,14,0.173565702,-1.3263205323990936,-4.542338278770534,5.314296296940052,3196.0882517468435,3116.516995315741,1.8684158881209547,-0.8811607422134913
24,10,9,4,13,0.176654255,-1.329159631046625,-4.53521183743061,5.30009768870532,3253.8645101418306,3128.9145996647912,1.8895359021493767,-0.8816061483802174
24,11,14,5,6,0.276792411,-1.3003001948852893,-4.599851245256144,5.296937339400113,3075.7364745778423,2895.0349150234942,1.8869421761518368,-0.8811760555627743
24,11,2,19,4,0.126167704,-1.3087792074198428,-4.530142840113619,5.223204361076612,3108.7938046158115,3129.2864979629667,1.9431915165526428,-0.8846293200595773
24,11,4,20,1,0.160152745,-1.295750951309801,-4.588664671645054,5.209503299620902,2972.537049489247,2973.13907789478,1.9574353464679148,-0.8852326388910502
24,1,15,10,10,0.105912982,-1.317766670835352,-4.507167173581527,5.240920942473171,2721.073475744005,2616.4268226055515,2.022523504550797,-0.8835636962966205
24,1,15,13,7,0.113601309,-1.2997788757432982,-4.5102309687840885,5.248622158799546,2705.0780155845605,2587.661594226648,2.0187790475266567,-0.8842384770575414
